timestamp,memory_used_mib,utilization_gpu_percent,temperature_c,power_w
2026/08/08 14:05:19.185, 9086, 0, 35, 4.74
2026/08/08 14:05:20.212, 9086, 0, 35, 4.74
2026/08/08 14:05:21.239, 9086, 0, 35, 4.75
2026/08/08 14:05:22.269, 9086, 0, 35, 4.77
2026/08/08 14:05:23.303, 9086, 0, 35, 4.77
2026/08/08 14:05:24.336, 9086, 0, 35, 4.76
2026/08/08 14:05:25.363, 9086, 0, 35, 4.76
2026/08/08 14:05:26.394, 9086, 0, 35, 4.76
2026/08/08 14:05:27.427, 9086, 0, 35, 4.75
2026/08/08 14:05:28.462, 9086, 0, 35, 4.73
2026/08/08 14:05:29.501, 9086, 0, 35, 4.73
2026/08/08 14:05:30.528, 9086, 0, 35, 4.74
2026/08/08 14:05:31.563, 9086, 0, 35, 4.74
2026/08/08 14:05:32.594, 9086, 0, 35, 4.74
2026/08/08 14:05:33.626, 9086, 0, 35, 4.74
2026/08/08 14:05:34.664, 9086, 0, 35, 4.73
2026/08/08 14:05:35.691, 9086, 0, 35, 4.73
2026/08/08 14:05:36.724, 9086, 0, 35, 4.74
2026/08/08 14:05:37.751, 9086, 0, 35, 4.75
2026/08/08 14:05:38.785, 9086, 0, 35, 4.75
2026/08/08 14:05:39.814, 9086, 0, 35, 4.75
2026/08/08 14:05:40.844, 9086, 0, 35, 4.75
2026/08/08 14:05:41.881, 9086, 0, 35, 4.73
2026/08/08 14:05:42.910, 9086, 0, 35, 4.72
2026/08/08 14:05:43.940, 9086, 0, 35, 4.71
2026/08/08 14:05:44.974, 9086, 0, 35, 4.72
2026/08/08 14:05:46.001, 9086, 0, 35, 4.74
2026/08/08 14:05:47.031, 9086, 0, 35, 4.75
2026/08/08 14:05:48.058, 9086, 0, 35, 4.74
2026/08/08 14:05:49.094, 9086, 0, 35, 4.74
2026/08/08 14:05:50.130, 9086, 0, 35, 4.73
2026/08/08 14:05:51.162, 9086, 0, 35, 4.74
2026/08/08 14:05:52.194, 9086, 0, 35, 4.74
2026/08/08 14:05:53.221, 9086, 0, 35, 4.74
2026/08/08 14:05:54.250, 9086, 0, 35, 4.73
2026/08/08 14:05:55.289, 9086, 0, 35, 4.74
2026/08/08 14:05:56.316, 9086, 0, 35, 4.75
2026/08/08 14:05:57.343, 9086, 0, 35, 4.74
2026/08/08 14:05:58.366, 9086, 0, 35, 4.73
2026/08/08 14:05:59.399, 9086, 0, 35, 4.74
2026/08/08 14:06:00.431, 9086, 1, 35, 4.77
2026/08/08 14:06:01.459, 9086, 0, 35, 4.76
2026/08/08 14:06:02.491, 9086, 0, 35, 4.76
2026/08/08 14:06:03.525, 9086, 0, 35, 4.77
2026/08/08 14:06:04.555, 9086, 0, 35, 4.76
2026/08/08 14:06:05.587, 9086, 0, 35, 4.75
2026/08/08 14:06:06.618, 9086, 0, 35, 4.77
2026/08/08 14:06:07.651, 9086, 0, 35, 4.77
2026/08/08 14:06:08.690, 9086, 0, 35, 4.75
2026/08/08 14:06:09.721, 9086, 0, 35, 4.73
2026/08/08 14:06:10.751, 9086, 0, 35, 4.74
2026/08/08 14:06:11.788, 9086, 0, 35, 4.74
2026/08/08 14:06:12.819, 9086, 0, 35, 4.75
2026/08/08 14:06:13.856, 9086, 0, 35, 4.76
2026/08/08 14:06:14.884, 9086, 0, 35, 4.77
2026/08/08 14:06:15.925, 9086, 0, 35, 4.75
2026/08/08 14:06:16.955, 9086, 0, 35, 4.75
2026/08/08 14:06:17.992, 9086, 0, 35, 4.75
2026/08/08 14:06:19.022, 9086, 0, 35, 4.73
2026/08/08 14:06:20.048, 9086, 0, 35, 4.73
2026/08/08 14:06:21.082, 9086, 0, 35, 4.73
2026/08/08 14:06:22.113, 9086, 0, 35, 4.73
2026/08/08 14:06:23.142, 9086, 0, 35, 4.72
2026/08/08 14:06:24.179, 9086, 0, 35, 4.72
2026/08/08 14:06:25.213, 9086, 0, 35, 4.74
2026/08/08 14:06:26.249, 9086, 0, 35, 4.75
2026/08/08 14:06:27.288, 9086, 0, 35, 4.76
2026/08/08 14:06:28.322, 9086, 0, 35, 4.76
2026/08/08 14:06:29.348, 9086, 0, 35, 4.75
2026/08/08 14:06:30.378, 9086, 0, 35, 4.76
2026/08/08 14:06:31.409, 9086, 0, 35, 4.77
2026/08/08 14:06:32.443, 9086, 0, 35, 4.77
2026/08/08 14:06:33.470, 9086, 0, 35, 4.76
2026/08/08 14:06:34.496, 9086, 0, 35, 4.75
2026/08/08 14:06:35.523, 9086, 0, 35, 4.74
2026/08/08 14:06:36.555, 9086, 0, 35, 4.74
2026/08/08 14:06:37.584, 9086, 0, 35, 4.75
2026/08/08 14:06:38.612, 9086, 0, 35, 4.74
2026/08/08 14:06:39.648, 9086, 0, 35, 4.75
2026/08/08 14:06:40.680, 9086, 0, 35, 4.73
2026/08/08 14:06:41.713, 9086, 0, 35, 4.72
2026/08/08 14:06:42.741, 9086, 0, 35, 4.72
2026/08/08 14:06:43.772, 9086, 0, 35, 4.72
2026/08/08 14:06:44.799, 9086, 0, 35, 4.74
2026/08/08 14:06:45.834, 9086, 0, 35, 4.76
2026/08/08 14:06:46.867, 9086, 0, 35, 4.77
2026/08/08 14:06:47.894, 9086, 0, 35, 4.77
2026/08/08 14:06:48.924, 9086, 0, 35, 4.76
2026/08/08 14:06:49.965, 9086, 0, 35, 4.75
2026/08/08 14:06:51.004, 9086, 0, 35, 4.76
2026/08/08 14:06:52.028, 9086, 0, 35, 4.78
2026/08/08 14:06:53.057, 9086, 0, 35, 4.78
2026/08/08 14:06:54.094, 9086, 0, 35, 4.75
2026/08/08 14:06:55.127, 9086, 0, 35, 4.74
2026/08/08 14:06:56.159, 9086, 0, 35, 4.75
2026/08/08 14:06:57.185, 9086, 0, 35, 4.77
2026/08/08 14:06:58.219, 9086, 0, 35, 4.78
2026/08/08 14:06:59.243, 9086, 0, 35, 4.77
2026/08/08 14:07:00.270, 9086, 1, 35, 4.80
2026/08/08 14:07:01.303, 9086, 0, 35, 4.79
2026/08/08 14:07:02.335, 9086, 0, 35, 4.79
2026/08/08 14:07:03.371, 9086, 0, 35, 4.78
2026/08/08 14:07:04.397, 9086, 0, 35, 4.78
2026/08/08 14:07:05.429, 9086, 0, 35, 4.78
2026/08/08 14:07:06.461, 9086, 0, 35, 4.76
2026/08/08 14:07:07.488, 9086, 0, 35, 4.75
2026/08/08 14:07:08.514, 9086, 0, 35, 4.75
2026/08/08 14:07:09.538, 9086, 0, 35, 4.75
2026/08/08 14:07:10.573, 9086, 0, 35, 4.75
2026/08/08 14:07:11.601, 9086, 0, 35, 4.76
2026/08/08 14:07:12.627, 9086, 0, 35, 4.78
2026/08/08 14:07:13.663, 9086, 0, 35, 4.78
2026/08/08 14:07:14.697, 9086, 0, 35, 4.78
2026/08/08 14:07:15.727, 9086, 0, 35, 4.79
2026/08/08 14:07:16.762, 9086, 0, 35, 4.78
2026/08/08 14:07:17.791, 9086, 0, 35, 4.77
2026/08/08 14:07:18.822, 9086, 0, 35, 4.76
2026/08/08 14:07:19.848, 9086, 0, 35, 4.75
2026/08/08 14:07:20.875, 9086, 0, 35, 4.76
2026/08/08 14:07:21.908, 9086, 0, 35, 4.77
2026/08/08 14:07:22.944, 9086, 0, 35, 4.77
2026/08/08 14:07:23.979, 9086, 0, 35, 4.77
2026/08/08 14:07:25.009, 9086, 0, 35, 4.76
2026/08/08 14:07:26.041, 9086, 0, 35, 4.75
2026/08/08 14:07:27.071, 9086, 0, 35, 4.76
2026/08/08 14:07:28.100, 9086, 0, 35, 4.76
2026/08/08 14:07:29.130, 9086, 0, 35, 4.75
2026/08/08 14:07:30.157, 9086, 0, 35, 4.74
2026/08/08 14:07:31.186, 9086, 0, 35, 4.74
2026/08/08 14:07:32.219, 9086, 0, 35, 4.75
2026/08/08 14:07:33.251, 9086, 0, 35, 4.76
2026/08/08 14:07:34.287, 9086, 0, 35, 4.74
2026/08/08 14:07:35.316, 9086, 0, 35, 4.77
2026/08/08 14:07:36.349, 9086, 0, 35, 4.80
2026/08/08 14:07:37.378, 9086, 0, 35, 4.79
2026/08/08 14:07:38.404, 9086, 0, 35, 4.78
2026/08/08 14:07:39.437, 9086, 0, 35, 4.78
2026/08/08 14:07:40.471, 9086, 0, 35, 4.77
2026/08/08 14:07:41.502, 9086, 0, 35, 4.77
2026/08/08 14:07:42.530, 9086, 0, 35, 4.78
2026/08/08 14:07:43.563, 9086, 0, 35, 4.78
2026/08/08 14:07:44.591, 9086, 0, 35, 4.79
2026/08/08 14:07:45.628, 9086, 0, 35, 4.80
2026/08/08 14:07:46.658, 9086, 0, 35, 4.80
2026/08/08 14:07:47.689, 9086, 0, 35, 4.79
2026/08/08 14:07:48.717, 9086, 0, 35, 4.79
2026/08/08 14:07:49.751, 9086, 0, 35, 4.78
2026/08/08 14:07:50.782, 9086, 0, 35, 4.76
2026/08/08 14:07:51.821, 9086, 0, 35, 4.77
2026/08/08 14:07:52.848, 9086, 0, 35, 4.78
2026/08/08 14:07:53.882, 9086, 0, 35, 4.78
2026/08/08 14:07:54.919, 9086, 0, 35, 4.77
2026/08/08 14:07:55.946, 9086, 0, 35, 4.76
2026/08/08 14:07:56.977, 9086, 0, 35, 4.76
2026/08/08 14:07:58.009, 9086, 0, 35, 4.77
2026/08/08 14:07:59.043, 9086, 0, 35, 4.76
2026/08/08 14:08:00.068, 9086, 0, 35, 4.77
2026/08/08 14:08:01.106, 9086, 0, 35, 4.76
2026/08/08 14:08:02.140, 9086, 0, 35, 4.76
2026/08/08 14:08:03.170, 9086, 0, 34, 4.77
2026/08/08 14:08:04.199, 9086, 0, 35, 4.77
2026/08/08 14:08:05.227, 9086, 0, 35, 4.76
2026/08/08 14:08:06.255, 9086, 0, 34, 4.75
2026/08/08 14:08:07.289, 9086, 0, 34, 4.76
2026/08/08 14:08:08.317, 9086, 0, 35, 4.77
2026/08/08 14:08:09.348, 9086, 0, 35, 4.77
2026/08/08 14:08:10.376, 9086, 0, 35, 4.74
2026/08/08 14:08:11.411, 9086, 0, 34, 4.72
2026/08/08 14:08:12.451, 9086, 0, 34, 4.72
2026/08/08 14:08:13.479, 9086, 0, 34, 4.72
2026/08/08 14:08:14.506, 9086, 0, 34, 4.73
2026/08/08 14:08:15.540, 9086, 0, 34, 4.73
2026/08/08 14:08:16.572, 9086, 0, 34, 4.73
2026/08/08 14:08:17.601, 9086, 0, 34, 4.73
2026/08/08 14:08:18.632, 9086, 0, 34, 4.72
2026/08/08 14:08:19.663, 9086, 0, 34, 4.73
2026/08/08 14:08:20.694, 9086, 0, 34, 4.74
2026/08/08 14:08:21.725, 9086, 0, 34, 4.74
2026/08/08 14:08:22.770, 9086, 0, 34, 4.74
2026/08/08 14:08:23.798, 9086, 0, 34, 4.73
2026/08/08 14:08:24.830, 9086, 0, 34, 4.75
2026/08/08 14:08:25.861, 9086, 0, 34, 4.77
2026/08/08 14:08:26.888, 9086, 0, 34, 4.76
2026/08/08 14:08:27.916, 9086, 0, 34, 4.74
2026/08/08 14:08:28.943, 9086, 0, 34, 4.73
2026/08/08 14:08:29.981, 9086, 0, 34, 4.72
2026/08/08 14:08:31.013, 9086, 0, 34, 4.72
2026/08/08 14:08:32.044, 9086, 0, 34, 4.74
2026/08/08 14:08:33.078, 9086, 0, 34, 4.75
2026/08/08 14:08:34.102, 9086, 0, 34, 4.76
2026/08/08 14:08:35.132, 9086, 0, 34, 4.76
2026/08/08 14:08:36.165, 9086, 0, 34, 4.76
2026/08/08 14:08:37.203, 9086, 0, 34, 4.76
2026/08/08 14:08:38.237, 9086, 0, 34, 4.76
2026/08/08 14:08:39.269, 9086, 0, 34, 4.76
2026/08/08 14:08:40.304, 9086, 0, 34, 4.76
2026/08/08 14:08:41.331, 9086, 0, 34, 4.75
2026/08/08 14:08:42.363, 9086, 0, 34, 4.76
2026/08/08 14:08:43.395, 9086, 0, 34, 4.76
2026/08/08 14:08:44.424, 9086, 0, 34, 4.76
2026/08/08 14:08:45.450, 9086, 0, 34, 4.76
2026/08/08 14:08:46.485, 9086, 0, 34, 4.76
2026/08/08 14:08:47.511, 9086, 0, 34, 4.77
2026/08/08 14:08:48.540, 9086, 0, 34, 4.76
2026/08/08 14:08:49.574, 9086, 0, 34, 4.76
2026/08/08 14:08:50.614, 9086, 0, 34, 4.76
2026/08/08 14:08:51.653, 9086, 0, 34, 4.75
2026/08/08 14:08:52.692, 9086, 0, 34, 4.76
2026/08/08 14:08:53.726, 9086, 0, 34, 4.76
2026/08/08 14:08:54.763, 9086, 0, 34, 4.77
2026/08/08 14:08:55.795, 9086, 0, 34, 4.78
2026/08/08 14:08:56.834, 9086, 0, 34, 4.78
2026/08/08 14:08:57.867, 9086, 0, 34, 4.78
2026/08/08 14:08:58.892, 9086, 0, 34, 4.79
2026/08/08 14:08:59.924, 9086, 0, 34, 4.78
2026/08/08 14:09:00.952, 9086, 0, 34, 4.76
2026/08/08 14:09:01.984, 9086, 0, 34, 4.75
2026/08/08 14:09:03.019, 9086, 0, 34, 4.76
2026/08/08 14:09:04.054, 9086, 0, 34, 4.77
2026/08/08 14:09:05.085, 9086, 0, 34, 4.77
2026/08/08 14:09:06.117, 9086, 0, 34, 4.76
2026/08/08 14:09:07.142, 9086, 0, 34, 4.77
2026/08/08 14:09:08.176, 9086, 0, 34, 4.77
2026/08/08 14:09:09.208, 9086, 0, 34, 4.76
2026/08/08 14:09:10.240, 9086, 0, 34, 4.77
2026/08/08 14:09:11.274, 9086, 0, 34, 4.79
2026/08/08 14:09:12.307, 9086, 0, 34, 4.79
2026/08/08 14:09:13.338, 9086, 0, 34, 4.77
2026/08/08 14:09:14.370, 9086, 0, 34, 4.76
2026/08/08 14:09:15.406, 9086, 0, 34, 4.77
2026/08/08 14:09:16.435, 9086, 0, 34, 4.76
2026/08/08 14:09:17.468, 9086, 0, 34, 4.74
2026/08/08 14:09:18.503, 9086, 0, 34, 4.77
2026/08/08 14:09:19.537, 9086, 0, 34, 4.80
2026/08/08 14:09:20.572, 9086, 0, 34, 4.80
2026/08/08 14:09:21.604, 9086, 0, 34, 4.80
2026/08/08 14:09:22.636, 9086, 0, 34, 4.79
2026/08/08 14:09:23.672, 9086, 0, 34, 4.79
2026/08/08 14:09:24.708, 9086, 0, 34, 4.77
2026/08/08 14:09:25.745, 9086, 0, 34, 4.74
2026/08/08 14:09:26.782, 9086, 0, 34, 4.74
2026/08/08 14:09:27.824, 9086, 0, 34, 4.75
2026/08/08 14:09:28.857, 9086, 0, 34, 4.74
2026/08/08 14:09:29.889, 9086, 0, 34, 4.75
2026/08/08 14:09:30.923, 9086, 0, 34, 4.74
2026/08/08 14:09:31.954, 9086, 0, 34, 4.74
2026/08/08 14:09:32.986, 9086, 0, 34, 4.74
2026/08/08 14:09:34.016, 9086, 0, 34, 4.74
2026/08/08 14:09:35.040, 9086, 0, 34, 4.73
2026/08/08 14:09:36.073, 9086, 0, 34, 4.73
2026/08/08 14:09:37.111, 9086, 0, 34, 4.74
2026/08/08 14:09:38.146, 9086, 0, 34, 4.74
2026/08/08 14:09:39.171, 9086, 0, 34, 4.73
2026/08/08 14:09:40.200, 9086, 0, 34, 4.72
2026/08/08 14:09:41.235, 9086, 0, 34, 4.73
2026/08/08 14:09:42.259, 9086, 0, 34, 4.75
2026/08/08 14:09:43.290, 9086, 0, 34, 4.75
2026/08/08 14:09:44.324, 9086, 0, 34, 4.75
2026/08/08 14:09:45.352, 9086, 0, 34, 4.76
2026/08/08 14:09:46.385, 9086, 0, 34, 4.76
2026/08/08 14:09:47.422, 9086, 0, 34, 4.77
2026/08/08 14:09:48.453, 9086, 0, 34, 4.78
2026/08/08 14:09:49.487, 9086, 0, 34, 4.76
2026/08/08 14:09:50.519, 9086, 0, 34, 4.76
2026/08/08 14:09:51.550, 9086, 0, 34, 4.77
2026/08/08 14:09:52.582, 9086, 0, 34, 4.77
2026/08/08 14:09:53.607, 9086, 0, 34, 4.76
2026/08/08 14:09:54.641, 9086, 0, 34, 4.76
2026/08/08 14:09:55.669, 9086, 0, 34, 4.77
2026/08/08 14:09:56.701, 9086, 0, 34, 4.78
2026/08/08 14:09:57.732, 9086, 0, 34, 4.78
2026/08/08 14:09:58.759, 9086, 0, 34, 4.77
2026/08/08 14:09:59.792, 9086, 0, 34, 4.76
2026/08/08 14:10:00.825, 9056, 0, 34, 4.77
2026/08/08 14:10:01.859, 9056, 0, 34, 4.77
2026/08/08 14:10:02.891, 9056, 0, 34, 4.76
2026/08/08 14:10:03.921, 9056, 0, 34, 4.76
2026/08/08 14:10:04.955, 9056, 0, 34, 4.76
2026/08/08 14:10:05.988, 9056, 0, 34, 4.74
2026/08/08 14:10:07.019, 9056, 0, 34, 4.75
2026/08/08 14:10:08.055, 9056, 0, 34, 4.75
2026/08/08 14:10:09.081, 9056, 0, 34, 4.74
2026/08/08 14:10:10.109, 9056, 0, 34, 4.74
2026/08/08 14:10:11.141, 9056, 0, 34, 4.74
2026/08/08 14:10:12.180, 9056, 0, 34, 4.74
2026/08/08 14:10:13.219, 9056, 0, 34, 4.75
2026/08/08 14:10:14.247, 9056, 0, 34, 4.76
2026/08/08 14:10:15.282, 9056, 0, 34, 4.76
2026/08/08 14:10:16.321, 9056, 0, 34, 4.76
2026/08/08 14:10:17.353, 9056, 0, 34, 4.77
2026/08/08 14:10:18.386, 9056, 0, 34, 4.78
2026/08/08 14:10:19.421, 9056, 0, 34, 4.79
2026/08/08 14:10:20.448, 9056, 0, 34, 4.79
2026/08/08 14:10:21.483, 9056, 0, 34, 4.80
2026/08/08 14:10:22.511, 9056, 0, 34, 4.79
2026/08/08 14:10:23.535, 9056, 0, 34, 4.78
2026/08/08 14:10:24.563, 9056, 0, 34, 4.77
2026/08/08 14:10:25.592, 9056, 0, 34, 4.78
2026/08/08 14:10:26.623, 9056, 0, 34, 4.77
2026/08/08 14:10:27.655, 9056, 0, 34, 4.74
2026/08/08 14:10:28.689, 9056, 0, 34, 4.74
2026/08/08 14:10:29.722, 9056, 0, 34, 4.76
2026/08/08 14:10:30.757, 9056, 0, 34, 4.76
2026/08/08 14:10:31.788, 9056, 0, 34, 4.76
2026/08/08 14:10:32.824, 9056, 0, 34, 4.76
2026/08/08 14:10:33.862, 9056, 0, 34, 4.75
2026/08/08 14:10:34.900, 9056, 0, 34, 4.74
2026/08/08 14:10:35.936, 9056, 0, 34, 4.76
2026/08/08 14:10:36.965, 9056, 0, 34, 4.78
2026/08/08 14:10:37.994, 9056, 0, 34, 4.77
2026/08/08 14:10:39.028, 9056, 0, 34, 4.77
2026/08/08 14:10:40.056, 9056, 0, 34, 4.77
2026/08/08 14:10:41.090, 9056, 0, 34, 4.78
2026/08/08 14:10:42.122, 9056, 0, 34, 4.79
2026/08/08 14:10:43.154, 9056, 0, 34, 4.79
2026/08/08 14:10:44.186, 9056, 0, 34, 4.79
2026/08/08 14:10:45.215, 9056, 0, 34, 4.79
2026/08/08 14:10:46.241, 9056, 0, 34, 4.78
2026/08/08 14:10:47.268, 9056, 0, 34, 4.78
2026/08/08 14:10:48.294, 9056, 0, 34, 4.80
2026/08/08 14:10:49.324, 9056, 0, 34, 4.81
2026/08/08 14:10:50.350, 9056, 0, 34, 4.80
2026/08/08 14:10:51.379, 9056, 0, 34, 4.79
2026/08/08 14:10:52.408, 9056, 0, 34, 4.78
2026/08/08 14:10:53.435, 9056, 0, 34, 4.78
2026/08/08 14:10:54.464, 9056, 0, 34, 4.78
2026/08/08 14:10:55.499, 9056, 0, 34, 4.76
2026/08/08 14:10:56.526, 9056, 0, 34, 4.75
2026/08/08 14:10:57.563, 9056, 0, 34, 4.75
2026/08/08 14:10:58.595, 9056, 0, 34, 4.75
2026/08/08 14:10:59.624, 9056, 0, 34, 4.74
2026/08/08 14:11:00.659, 9056, 0, 34, 4.76
2026/08/08 14:11:01.692, 9056, 0, 34, 4.76
2026/08/08 14:11:02.725, 9056, 0, 34, 4.75
2026/08/08 14:11:03.756, 9056, 0, 34, 4.76
2026/08/08 14:11:04.788, 9056, 0, 34, 4.76
2026/08/08 14:11:05.817, 9056, 0, 34, 4.75
2026/08/08 14:11:06.857, 9056, 0, 34, 4.75
2026/08/08 14:11:07.888, 9056, 0, 34, 4.76
2026/08/08 14:11:08.919, 9056, 0, 34, 4.79
2026/08/08 14:11:09.959, 9056, 0, 34, 4.79
2026/08/08 14:11:10.993, 9056, 0, 34, 4.80
2026/08/08 14:11:12.017, 9056, 0, 34, 4.79
2026/08/08 14:11:13.052, 9056, 0, 34, 4.77
2026/08/08 14:11:14.083, 9056, 0, 34, 4.78
2026/08/08 14:11:15.110, 9056, 0, 34, 4.78
2026/08/08 14:11:16.142, 9056, 0, 34, 4.77
2026/08/08 14:11:17.172, 9056, 0, 34, 4.77
2026/08/08 14:11:18.202, 9056, 0, 34, 4.78
2026/08/08 14:11:19.232, 9056, 0, 34, 4.79
2026/08/08 14:11:20.262, 9056, 0, 34, 4.80
2026/08/08 14:11:21.290, 9056, 0, 34, 4.81
2026/08/08 14:11:22.326, 9056, 0, 34, 4.79
2026/08/08 14:11:23.358, 9056, 0, 34, 4.78
2026/08/08 14:11:24.392, 9056, 0, 34, 4.80
2026/08/08 14:11:25.427, 9056, 0, 34, 4.79
2026/08/08 14:11:26.454, 9056, 0, 34, 4.78
2026/08/08 14:11:27.489, 9056, 0, 34, 4.79
2026/08/08 14:11:28.523, 9056, 0, 34, 4.79
2026/08/08 14:11:29.556, 9056, 0, 34, 4.77
2026/08/08 14:11:30.588, 9056, 0, 34, 4.77
2026/08/08 14:11:31.614, 9056, 0, 34, 4.77
2026/08/08 14:11:32.644, 9056, 0, 34, 4.77
2026/08/08 14:11:33.672, 9056, 0, 34, 4.77
2026/08/08 14:11:34.705, 9056, 0, 34, 4.78
2026/08/08 14:11:35.736, 9056, 0, 34, 4.78
2026/08/08 14:11:36.768, 9056, 0, 34, 4.78
2026/08/08 14:11:37.800, 9056, 0, 34, 4.78
2026/08/08 14:11:38.831, 9056, 0, 34, 4.79
2026/08/08 14:11:39.866, 9056, 0, 34, 4.83
2026/08/08 14:11:40.894, 9056, 0, 34, 4.86
2026/08/08 14:11:41.924, 9056, 0, 34, 4.82
2026/08/08 14:11:42.963, 9056, 0, 34, 4.80
2026/08/08 14:11:43.996, 9056, 0, 34, 4.79
2026/08/08 14:11:45.033, 9056, 0, 34, 4.78
2026/08/08 14:11:46.065, 9056, 0, 34, 4.79
2026/08/08 14:11:47.096, 9056, 0, 34, 4.80
2026/08/08 14:11:48.129, 9056, 0, 34, 4.80
2026/08/08 14:11:49.170, 9056, 0, 34, 4.79
2026/08/08 14:11:50.205, 9056, 0, 34, 4.80
2026/08/08 14:11:51.246, 9056, 0, 34, 4.81
2026/08/08 14:11:52.281, 9056, 0, 34, 4.82
2026/08/08 14:11:53.324, 9056, 0, 34, 4.80
2026/08/08 14:11:54.359, 9056, 0, 34, 4.80
2026/08/08 14:11:55.389, 9056, 0, 34, 4.81
2026/08/08 14:11:56.423, 9056, 0, 34, 4.81
2026/08/08 14:11:57.459, 9056, 0, 34, 4.82
2026/08/08 14:11:58.488, 9056, 0, 34, 4.81
2026/08/08 14:11:59.524, 9056, 0, 34, 4.80
2026/08/08 14:12:00.557, 9056, 0, 34, 4.79
2026/08/08 14:12:01.596, 9056, 0, 34, 4.78
2026/08/08 14:12:02.627, 9056, 0, 34, 4.79
2026/08/08 14:12:03.657, 9056, 0, 34, 4.78
2026/08/08 14:12:04.686, 9056, 0, 34, 4.77
2026/08/08 14:12:05.718, 9056, 0, 34, 4.78
2026/08/08 14:12:06.749, 9056, 0, 34, 4.80
2026/08/08 14:12:07.773, 9056, 0, 34, 4.80
2026/08/08 14:12:08.808, 9056, 0, 34, 4.79
2026/08/08 14:12:09.853, 9056, 0, 34, 4.79
2026/08/08 14:12:10.885, 9056, 0, 34, 4.79
2026/08/08 14:12:11.921, 9056, 0, 34, 4.79
2026/08/08 14:12:12.955, 9056, 0, 34, 4.78
2026/08/08 14:12:13.989, 9056, 0, 34, 4.80
2026/08/08 14:12:15.023, 9056, 0, 34, 4.79
2026/08/08 14:12:16.065, 9056, 0, 34, 4.80
2026/08/08 14:12:17.102, 9056, 0, 34, 4.81
2026/08/08 14:12:18.132, 9056, 0, 34, 4.81
2026/08/08 14:12:19.164, 9056, 0, 34, 4.80
2026/08/08 14:12:20.194, 9056, 0, 34, 4.78
2026/08/08 14:12:21.223, 9056, 0, 34, 4.78
2026/08/08 14:12:22.257, 9056, 0, 34, 4.78
2026/08/08 14:12:23.295, 9056, 0, 34, 4.78
2026/08/08 14:12:24.328, 9056, 0, 34, 4.77
2026/08/08 14:12:25.358, 9056, 0, 34, 4.76
2026/08/08 14:12:26.389, 9056, 0, 34, 4.77
2026/08/08 14:12:27.422, 9056, 0, 34, 4.79
2026/08/08 14:12:28.449, 9056, 0, 34, 4.79
2026/08/08 14:12:29.476, 9056, 0, 34, 4.78
2026/08/08 14:12:30.507, 9056, 0, 34, 4.79
2026/08/08 14:12:31.542, 9056, 0, 34, 4.79
2026/08/08 14:12:32.578, 9056, 0, 34, 4.80
2026/08/08 14:12:33.610, 9056, 0, 34, 4.81
2026/08/08 14:12:34.650, 9056, 0, 34, 4.82
2026/08/08 14:12:35.684, 9056, 0, 34, 4.83
2026/08/08 14:12:36.716, 9056, 0, 34, 4.79
2026/08/08 14:12:37.750, 9056, 0, 34, 4.78
2026/08/08 14:12:38.778, 9056, 0, 34, 4.78
2026/08/08 14:12:39.805, 9056, 0, 34, 4.78
2026/08/08 14:12:40.834, 9056, 0, 34, 4.76
2026/08/08 14:12:41.862, 9056, 0, 34, 4.76
2026/08/08 14:12:42.888, 9056, 0, 34, 4.78
2026/08/08 14:12:43.916, 9056, 0, 34, 4.77
2026/08/08 14:12:44.950, 9056, 0, 34, 4.75
2026/08/08 14:12:45.978, 9056, 0, 34, 4.76
2026/08/08 14:12:47.006, 9056, 0, 34, 4.73
2026/08/08 14:12:48.038, 9056, 0, 34, 4.73
2026/08/08 14:12:49.069, 9056, 0, 34, 4.75
2026/08/08 14:12:50.106, 9056, 0, 34, 4.76
2026/08/08 14:12:51.132, 9056, 0, 34, 4.76
2026/08/08 14:12:52.162, 9056, 0, 34, 4.76
2026/08/08 14:12:53.193, 9056, 0, 34, 4.77
2026/08/08 14:12:54.218, 9056, 0, 34, 4.77
2026/08/08 14:12:55.249, 9056, 0, 34, 4.77
2026/08/08 14:12:56.279, 9056, 0, 34, 4.77
2026/08/08 14:12:57.311, 9056, 0, 34, 4.80
2026/08/08 14:12:58.346, 9056, 0, 34, 4.80
2026/08/08 14:12:59.376, 9056, 0, 34, 4.80
2026/08/08 14:13:00.407, 9056, 1, 34, 4.82
2026/08/08 14:13:01.440, 9056, 0, 34, 4.82
2026/08/08 14:13:02.468, 9056, 0, 34, 4.80
2026/08/08 14:13:03.500, 9056, 0, 34, 4.80
2026/08/08 14:13:04.532, 9056, 0, 34, 4.80
2026/08/08 14:13:05.569, 9056, 0, 34, 4.80
2026/08/08 14:13:06.598, 9056, 0, 34, 4.79
2026/08/08 14:13:07.627, 9056, 0, 34, 4.79
2026/08/08 14:13:08.657, 9056, 0, 34, 4.78
2026/08/08 14:13:09.686, 9056, 0, 34, 4.78
2026/08/08 14:13:10.721, 9056, 0, 34, 4.78
2026/08/08 14:13:11.749, 9056, 0, 34, 4.80
2026/08/08 14:13:12.777, 9056, 0, 34, 4.82
2026/08/08 14:13:13.812, 9056, 0, 34, 4.81
2026/08/08 14:13:14.839, 9056, 0, 34, 4.79
2026/08/08 14:13:15.875, 9056, 0, 34, 4.79
2026/08/08 14:13:16.907, 9056, 0, 34, 4.81
2026/08/08 14:13:17.936, 9056, 0, 34, 4.82
